route_id,agency_id,route_short_name,route_long_name,route_type,route_color,competent_authority,route_desc
1f6b96bda43636a18e4636f765a5474c,60,1C,Bussijaam - Tammiku,3,de2c42,Jõhvi linn,"5-päeva pilet 6,00 eurot (automaatne)<br>Liin ei ole käigus riigipühadel<br>Isikustatud sõidukaardiga Jõhvi valla elanikele TASUTA<br>Ühekordne paberpilet bussijuhilt ostes 2,00 eurot<br>Ühekordne pilet 1,00 eurot<br>30-päeva pilet 20,00 eurot (www.pilet.ee)<br>Päevapilet 2,50 eurot (automaatne)"
f676ca0e35b780c56c3cf4cc65076fa8,60,1I,Ruusa - Räpina - Värska veekeskus,3,3bb5db,Põlva MV,"Käigus 1. septembrist 5. juunini. Ei ole käigus riigipühadel."
21ae67043f5330b856ebc8db5a6872d1,60,1J,Värska veekeskus - Räpina - Ruusa,3,3bb5db,Põlva MV,"Käigus 1. septembrist 5. juunini. Ei ole käigus riigipühadel."
7de6b9a968c31b8a10005b3a41dd6720,100047,2,Männimäe - Peetrimõisa - Viiratsi,3,de2c42,Viljandi MV,"Liin ei ole käigus riiklikel pühadel<br>TASUTA"
16e58cca214395b5063d8f321c948fc1,60,2,Paemurru - Sepa - Narova - Sepa - Paemurru,3,de2c42,Narva LV,
ee7facb5317e77d62932f2c519f71d32,60,2,Keskv-Lennuj-Merev-Keskl-Sikass-Kiviraie-Smuuli-Nooruse-Keskv,3,de2c42,Saare MV,"TASUTA<br>NB talvel ja suvel erinevad graafikud<br>liin ei ole käigus riigipühadel"
207339071cf4cfb8ed227dda5de8c74f,60,2,Kannuka - Tehase,3,de2c42,Sillamäe LV,"Riigipühadel kehtib pühapäevane sõiduplaan"
8d51c6e58343454f4c18acd1047b1b73,100043,267,Karksi-Nuia - Kilingi-Nõmme - Pärnu,3,660000,Viljandi MV,
3ef88e812ba19553a78abfe309c76563,60,2,Lõunakeskus - Kannikese - Nõlvaku,3,de2c42,Tartu LV,"Liin on riigipühadel käigus pühapäevase sõiduplaani järgi"
c0c52460524608f6b2a8719e771b2647,295,2,Piira - Lihakombinaat,3,de2c42,Lääne-Viru MV,"Liin ei ole käigus riigipühadel"
b023e576b3322eb89f991debe34ac77e,56,2,Balti jaam - Mõigu,3,de2c42,Tallinna TA,
4ec77920f53c37b544246f56b83a991c,100082,2,Tolli - Raekoja - Palu - Raekoja - Riisali - Rükkeli,3,3bb5db,Valga MV,"TASUTA  LINNALIIN<br>vaheaeg kell 9:53 - 11:00  ja  18:31 - 19:01<br>Pühapäevadel ja riiklikel pühadel alustab liin tööd 08:09"
b793c45fe0e5356959722468cc4f2945,317,2,Uuemõisa - Holmi,3,3bb5db,Lääne MV,"TASUTA<br>TASUTA"
1b9660ba37d124940064403c88a1b65e,56,2,Kopli - Suur-Paala,0,016e12,Tallinna TA,
8ad9c8fe7edd07d5a4bbfca6d9c852c4,50,20,Haigla - Oja - Vabaduse park,3,de2c42,Pärnu LV,"Liin käigus tööpäevadel 01.09 kuni 12.06"
36edeafa025deda530cd260f4f88670f,56,20,Reisisadama D-terminal - Pääsküla jaam,3,de2c42,Tallinna TA,
cb539e946281066e4d1da81bcd0340d4,100047,20,Suure-Jaani - Vastemõisa - Päri - Viljandi,3,3bb5db,Viljandi MV,"TASUTA<br>Liin ei ole käigus riiklikel pühadel<br>Väljumine : Koolipäevadel läbib liin Suure-Jaanis Kooli peatust<br>Väljumine : Viljandisse saabumisel peatused ""Saeveski"", ""Kantreküla"", ""Teatri"", ""Paala tee"", ""Lääne"" ja ""Turg"" reisijatele väljumiseks"
51f935a2bfba6396373d861bad1fb9b2,60,20,Tehnika - Türi bussijaam - Laupa - Kolu -Türi bussijaam,3,3bb5db,Järvamaa ÜTK,"Liin on käigus koolipäevadel<br>TASUTA<br>Liin ei ole käigus riigipühadel"
1211564e39c73bd292561edeed9c5e6e,60,20,Põlva bussijaam - Lina - Lao,3,3bb5db,Põlva MV,
95a7c2cdd1eb12586e5ca24732595a59,60,20,Rapla - Kehtna,3,3bb5db,Rapla MV,
74bef93413e370a32f66084fd1dab323,295,20,Rakvere - Assamalla - Tamsalu,3,3bb5db,Lääne-Viru MV,"Liin on riigipühadel käigus pühapäevase sõiduplaani järgi"
b7f3269c10814d845319efb6bb37c715,100058,200,Vastseliina - Lindora - Loosi - Võru,3,3bb5db,Võru MV,"Riigipühal käigus vastavalt nädalapäevale"
79a2e1675ad0ec2b643d02bee40c6a18,100047,200,Jõgeva - Torma - Mustvee,3,3bb5db,Jõgeva ÜTK,"TASUTA<br>Liin ei ole käigus riigipühadel ja suvisel koolivaheajal"
1b848aad1ae0b27352ecc56b641d5db5,71,200,Tallinn (A-Terminal) - Kurna (IKEA),3,094f82,Harjumaa ÜTK,
b34e1f7d798e9c7037989b26f369ae7f,100047,200A,Jõgeva - Torma - Mustvee,3,3bb5db,Jõgeva ÜTK,"TASUTA<br>Liin ei ole käigus riigipühadel. Liin on käigus suvisel koolivaheajal"
d91d757b9508a5036376ee87939e2411,100058,201,Vastseliina - Tahma - Loosi - Võru,3,3bb5db,Võru MV,"Riigipühal käigus vastavalt nädalapäevale"
e326dfd0e89ec314e4e619cb61cd5742,71,201,Uniküla - Villemi - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel<br>Käigus 16.06.-31.08.<br>UNIKÜLA peatuses ootab buss ära liini 219"
34a368677afa31a6a1c94296085dcafc,100047,201,Jõgeva - Torma - Mustvee,3,3bb5db,Jõgeva ÜTK,"Käigus ka riigipühal juhul, kui riigipühale järgneb tööpäev<br>TASUTA"
8d977a030b93fda479c909f9a28d119c,71,201,Tallinn (Mustakivi) - Kurna (IKEA),3,094f82,Harjumaa ÜTK,
7d87c0a4f802035a714ff797a142ac6d,100058,202,Vastseliina - Loosi - Vastseliina,3,3bb5db,Võru MV,"Käigus koolipäevadel"
64b82d7f78dcfc54f475b021dd84450b,71,202,Aardla küla - Uniküla - Villemi - Tartu,3,3bb5db,Tartu MV,"Käigus 01.09.-15.06.<br>UNIKÜLA peatuses ootab buss ära liini 219<br>Ei ole käigus riigipühadel"
0c3ba8f81029e7682d2facc79046c564,100047,202,Mustvee - Torma - Sadala - Laiuse - Jõgeva,3,3bb5db,Jõgeva ÜTK,"TASUTA<br>Käigus ka riigipühal juhul, kui riigipühale järgneb tööpäev"
8c0385517af740169603fe732a6d0889,60,203,Tallinn - Pärnu,3,660000,Maanteeamet,
cf62d0b94a067f8977c2f0d480c59526,100058,203,Võru - Vastseliina,3,3bb5db,Võru MV,"Käigus ka kõikidel riigipühadel"
fcebce8fd2dff145d769177156cf677b,71,203,Tartu - Tuigo kalmistu -  Roiu - Lootvina,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
df3771960ebec0e8466fbd124292d330,100047,203,Mustvee - Torma - Sootaga - Jõgeva,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel<br>TASUTA"
416ac3ceb63cb31f4ef2a4f79732a10f,100058,204,Võru - Vastseliina - Obinitsa - Lasva - Võru,3,3bb5db,Võru MV,"Ei ole käigus riigipühadel"
4eca1765bf88201169be735b33fcc30e,71,204,Lootvina - Roiu - Tuigo kalmistu - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
db404f18428888ff68946e92344cc108,100047,204,Jõgeva - Sootaga - Torma - Mustvee,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel<br>TASUTA"
9358ada81394e58c9401dc86692c092f,71,205,Tartu - Roiu - Kriimani - (Lohu),3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel<br>LOHU peatust teenindatakse ainult nõudmisel"
903a4aaaad8ce75d51e4a852dd6a7341,71,205,Võru - Lauri - Rõuge - Jaanimäe - Võru,3,3bb5db,Võru MV,"Ei ole käigus riigipühadel."
50d86356e34bc1b70118c6e85171f2a9,100047,205,Mustvee - Torma - Jõgeva,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel<br>TASUTA"
cdaef43ae88394ca2eaf6e9094ae093e,100047,205A,Mustvee - Torma - Jõgeva,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel<br>TASUTA"
ab880def213ac5ea370b3f5be094593d,71,206,Tartu - Tuigo kalmistu - Roiu kauplus - Tuigo kalmistu - Tartu,3,3bb5db,Tartu MV,"Käigus ka riigipühadel"
cda659bdad13fe980a1844f15b934ca9,71,206,Parksepa - Võru - Veskisalu - Autobussijaam,3,3bb5db,Võru MV,
d01bfb9cdbb396380d818a8f0dd66841,100047,206,Jõgeva - Laiuse - Sadala - Torma -  Mustvee,3,3bb5db,Jõgeva ÜTK,"TASUTA<br>Käigus iga päev ja riiklikel pühadel"
17333be2102d258a01d5c7fb244b3500,71,207,Tartu - Roiu kauplus - Kaagvere - Luunja kool - Tartu,3,3bb5db,Tartu MV,"TUIGO TEE ja TUIGO peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 15:30, telefon 5213555. Nõudepeatuste tellimisel hilineb buss KUREPALU ja KURE peatustesse."
5f8108f0331e88e44fc6c86b17f1fd64,100047,207,Mustvee - Torma - Sadala - Laiuse - Jõgeva,3,3bb5db,Jõgeva ÜTK,"TASUTA<br>Käigus iga päev ja riiklikel pühadel"
7e14a5a3175816bd78d3624480b3290f,71,208,(Miinamõisa) - Melliste - Kaagvere - Roiu kauplus - Tartu,3,3bb5db,Tartu MV,"KAAGVERE peatuses võimalik ümber istuda liinile 844<br>MIINAMÕISA, MÄLETJÄRVE ja  POKAJÄRVE peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine sõidule eelneval päeval hiljemalt kell 20:00, telefon 5213555"
7433050a423eab860c152fc640657711,71,208,Meremäe - Obinitsa - Meremäe,3,3bb5db,Võru MV,"Käigus KOOLIPÄEVADEL"
34c2a5670bef126446c779083bebfa95,100047,208,Mustvee - Torma - Sadala - Laiuse - Jõgeva,3,3bb5db,Jõgeva ÜTK,"TASUTA<br>Käigus suvisel koolivaheajal tööpäevadel. Liin ei ole käigus riigipühadel"
5c5f2d1ef3318bdd0163aa344212e2af,78,209,Pärnu - Tallinn,3,660000,Maanteeamet,"Peatusest Orgita ristmik sisenemine ainult eelmüügist ostetud piletiga.<br>Peatusest Are sisenemine ainult eelmüügist ostetud piletiga."
ccc9bfc6e42226ed1c31e585de00cd1b,71,209,Tartu - Roiu - Võnnu - Rasina - Mehikoorma - Räpina,3,3bb5db,Tartu MV,"Käigus ka vastava nädalapäeva riigipühadel"
f156e99d2013e75d99fef89d6a8c1aa5,100047,209,Mustvee - Torma - Sadala - Laiuse - Jõgeva alevik - Jõgeva,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel.<br>TASUTA<br>Käigus kõigil tööpäevadel v.a. suvine koolivaheaeg."
af338192b64af9f3d2c50fa70fbc5145,71,209A,Meremäe - Miikse - Obinitsa - Meremäe,3,3bb5db,Võru MV,"Käigus esmaspäevastel, teisipäevastel, kolmapäevastel ja neljapäevastel koolipäevadel."
8b07142d74bc27534586d952b5766c45,71,209B,Meremäe - Miikse - Obinitsa - Meremäe,3,3bb5db,Võru MV,"Käigus reedestel koolipäevadel."
c8be22df7ab1a61aed5aa00f470ec510,50,20A,Kodara - Vana-Savi - Teater,3,de2c42,Pärnu LV,"Buss on käigus tööpäevadel, 31.detsembril ei ole käigus"
8c134198673965ec92644ee9cd9a5bba,56,20A,Reisisadama D-terminal - Laagri alevik,3,de2c42,Tallinna TA,
29b8f892d123a5c048d7a3daa9986c95,60,20A,Lao - Himmaste - Lina - Põlva bussijaam,3,3bb5db,Põlva MV,
2c7e9c7bcdd9b5f8a014f9034e869bcf,60,20A,Valga - Tõrva - Taagepera,3,3bb5db,Valga MV,"Liin ei oloe käigus riigipühadel<br>TASUTA"
a413b91ad78ee860916e2fdbd679d897,60,20B,Põlva bussijaam - Lina - Lao - Lina - Põlva bussijaam,3,3bb5db,Põlva MV,"Ei ole käigus riigipühadel."
3fa401e09700c269cf7bdf5e76f003a0,60,20B,Taagepera - Tõrva - Valga bussijaam,3,3bb5db,Valga MV,"TASUTA<br>Liin ei ole käigus riigipühadel<br>Roobe rist peatuses ootab ära liini 7A"
9878763abe787d9b0c08ebc097ab92fc,60,20C,Tõrva - Taagepera -  Valga bussijaam,3,3bb5db,Valga MV,"Liin ei ole käigus riigipühadel<br>Taagepera Metskonna ja Ala kooli  peatust teenindatakse ainult koolipäevadel<br>TASUTA"
ffce020ecefe26a8baf4d1fdf4bb91af,60,20D,Põlva - Lao - Ähnioru - Rosma - Salu - Põlva,3,3bb5db,Põlva MV,"Käigus koolipäevadel."
9c8cccdebf05d342719f4ccb583b0157,60,20E,Põlva - Meemaste - Peri - Põlva,3,3bb5db,Põlva MV,"Käigus pühapäevastel riigipühadel, ülejäänud riigipühadel ei sõida."
d8fa8e33f2837214ff239d7b5377bd96,60,20E,Tõrva - Taagepera - Valga bussijaam,3,3bb5db,Valga MV,"TASUTA<br>Liin on käigus ka riigipühadel"
c33f167285ef509673577bdcd427046b,60,20F,Põlva - Peri - (Põlva),3,3bb5db,Põlva MV,"Käigus E-R välja arvatud riigipühad.<br>Meemaste, Rosma kalmistu, Rosma-Mäe, Salu, Võru tn, Kooli, Põlva bussijaam peatuseid teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Nõudepeatuses pealetuleku soovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000. Nõudepeatuse tellimisel hilineb buss järgmistesse peatustesse"
f63c31dfc855e6dd4c8c8a0336374d86,60,20H,Valga-Taagepera-Tõrva,3,3bb5db,Valga MV,"TASUTA"
b9bc724bad8b80852c90f8d84b1e6f24,60,20J,Tõrva -  Valga bussijaam,3,3bb5db,Valga MV,"TASUTA"
8b6de78b53701ac609a7c6158d41d40a,60,20K,Põlva - Peri - Põlva,3,3bb5db,Põlva MV,"Ei ole käigus riigipühadel."
53a20efd975934c55dc9bf4010878b72,60,20K,Valga - Taagepera - Tõrva,3,3bb5db,Valga MV,"TASUTA<br>Taagepera Metskond peatust teenindatakse ainult koolipäevadel"
442165419c7cd66f50ff73d40b8ad54c,60,20L,Põlva - Peri - Põlva,3,3bb5db,Põlva MV,"Ei ole käigus riigipühadel."
9c0a3002a78cd998a807106d7f0f80a0,60,20L,Valga - Jõgeveste - Taagepera - Tõrva,3,3bb5db,Valga MV,"Liin ei ole käigus riigipühadel<br>TASUTA"
3481dacd4e8cae480b36ab1ec649919b,60,20P,Valga - Taagepera - Tõrva,3,3bb5db,Valga MV,"TASUTA<br>Liin on riigipühadel käigus pühapäevase sõiduplaani järgi"
8e08d61b714a970030bf29dc10fa4925,60,21,Jõhvi - Iidla - Keskhaigla,3,de2c42,Kohtla-Järve LV,"liin ei ole käigus riigipühadel"
f317f9d90c9f9470b9a73398a1c4a20c,60,21,Ööliin (TP),3,de2c42,Tartu LV,
000e6300bf184fc3f82e935a37d84a3a,50,21,Raja-Mai-Tammsaare-Tallinna mnt-Sauga a-k - Hüntali,3,de2c42,Pärnu LV,"Liin on käigus tööpäevadel"
1973028542b8abe359077c08ac320cb7,56,21,Balti jaam - Landi,3,de2c42,Tallinna TA,
42ad247d95750ccf4e2982e5a2138fd2,100047,21,Viljandi - Ramsi - Viljandi,3,3bb5db,Viljandi MV,"Liin on käigus koolipäevadel<br>TASUTA<br>Liin ei ole käigus riiklikel pühadel"
d2cb30af49602e64ea31bcacca021309,60,21,Türi bussijaam - Kolu - Laupa - Türi bussijaam,3,3bb5db,Järvamaa ÜTK,"Liin ei ole käigus riigipühadel<br>Liin on käigus koolivaheajal<br>TASUTA"
dbc1a4b2bb98855573bc0113ad1dcdb3,60,21,Rapla - Juuru,3,3bb5db,Rapla MV,"Liin on käigus koolipäevadel."
8b0ca360ae136b918aed7303c84f0ce6,295,21,Rakvere - Laada - Sõmeru,3,3bb5db,Lääne-Viru MV,"Liin on riigipühadel käigus pühapäevase sõiduplaani järgi"
51e4b458e7b151aeaef9d74cd9e872d6,317,21,Haapsalu - Pürksi - Österby - Pürksi,3,3bb5db,Lääne MV,"TASUTA<br>Riiklikel pühadel kehtib laupäevane sõiduplaan."
687776daf42526bc1ac0e4793d366d80,71,210,Tartu - Unipiha - Kambja kauplus - Lange - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
451fda9a0c1ff7682b7781927b677ad3,100047,210,Jõgeva - Laiuse - Sadala - Torma - Mustvee,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel<br>TASUTA"
a6880cea8486801a529c7f2247c00ec2,60,2101,Lümanda-Riksu-Koimla-Salme-Läätsa-KUR,3,3bb5db,Saare MV,"Liin ei ole käigus riigipühadel<br>TASUTA"
c6442364dbdffc0ef0854db4b443c754,60,2102,KUR-Nasva-Salme-Toomalõuka-Koimla-Salme-KUR,3,3bb5db,Saare MV,"Liin ei ole käigus riigipühadel<br>TASUTA"
d7fafe0598ce6295e96a7cecf62ecac8,60,2104,Kuressaare-Nasva-Salme-Toomalõuka-Riksu-Lümanda-Kihelkonna,3,3bb5db,Saare MV,"Liin ei ole käigus riigipühadel<br>TASUTA"
050702570f1d4b34a02cd7bd18ac9cb8,60,2105,KUR-Salme-Riksu-Koimla-Lüm-(Karala)-Lüm-Viidu-KUR,3,3bb5db,Saare MV,"TASUTA<br>Liin on käigus ka riigipühadel"
3d0b80ca77a29347d62b0c2bc70f68c0,60,2106,Lümanda-Riksu-Koimla-Toomalõuka-Salme-Kuressaare,3,3bb5db,Saare MV,"Liin ei ole käigus riigipühadel<br>TASUTA"
504889535963891db4cb7defbea78c1b,60,2108,Kuressaare-Salme-Toomalõuka-Koimla-Ütsa-Lümanda,3,3bb5db,Saare MV,"Liin ei ole käigus riigipühadel<br>NB! Suvel ja talvel erinevad graafikud<br>TASUTA"
4fcc6575d0b5e3972c4dfc6c7df5dfb6,60,2109,Lümanda-Sake-Koimla-Riksu-Toomalõuka-Salme-Kuressaare,3,3bb5db,Saare MV,"Liin ei ole käigus riigipühadel<br>TASUTA<br>NB! Suvel ja talvel erinevad graafikud"
aaa5874f737ca749ecca8caae1e0f348,100047,210A,Mustvee - Nõmme - Mustvee,3,3bb5db,Jõgeva ÜTK,"TASUTA<br>Liin ei ole käigus riiklikel pühadel<br>Liin on käigus tellimise alusel või reisijate nõudmisel, tellimus esitada väljumise päeval telefonil 7760321"
a52dcdc65dea12bbdb4c9cb10130c2a3,78,211,Tallinn - Pärnu,3,660000,Maanteeamet,"Peatusest VIRVE sisenemine ainult eelmüügist ostetud piletiga.<br>Peatusest ORGITA RISTMIK sisenemine ainult eelmüügist ostetud piletiga.<br>Väljumine 19:00: Peatusest ARE sisenemine ainult eelmüügist ostetud piletiga.<br>Väljumine 10:00: Väljumine ei ole käigus 25.12.2023 ja 01.01.2024"
83ccd7c0c50b16ce185c8cad4601a4b0,71,211,Tartu - Roiu - Melliste,3,3bb5db,Tartu MV,
fb300ef1df509575f40d2b5a737a247e,100047,211,Jõgeva - Laiuse - Sadala - Torma - Mustvee - Omedu - Mustvee,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel<br>TASUTA"
3ead10dc847498964a68bd5849bf887a,60,2110,Kuressaare-Salme-Läätsa-Salme-Riksu-Koimla-Riksu-Lümanda,3,3bb5db,Saare MV,"Liin ei ole käigus riigipühadel<br>TASUTA"
e7a941b443dc195a95ee2a015a8100ad,60,2111,KUR-Salme-Riksu-Koimla-Lümanda-(Karala Lümanda tellimisel),3,3bb5db,Saare MV,"Liin on käigus ka riigipühadel<br>lisatud Karala-Atla-Karala-Lümanda tellimusliinina dispetseri tel nr 631 02 62  või 5 295 603<br>TASUTA"
abbdd0ec4a038a9a5b83483ef11a3857,60,2112,Kuressaare-Viidu-Lümanda-Koimla-Salme Kuressaare,3,3bb5db,Saare MV,"Liin on käigus ka riigipühadel<br>TASUTA"
f42ff95f092c6f08c8760fe68f0ff35f,71,212,Melliste - Roiu - Tartu,3,3bb5db,Tartu MV,
66d741e49830f2dc675314d80bd1ce55,100047,212,Jõgeva - Laiuse - Sadala - Torma - Mustvee,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel<br>TASUTA"
7d1e63926b8671618332b4f3a86c3742,71,213,Tartu - Roiu - Uniküla - Roiu - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
c3a72d668fba9978efb1fef9e2e1f7ae,100047,213,Mustvee - Torma - Sadala - Laiuse - Jõgeva,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel<br>TASUTA"
2b652dbe3f7643ea403e6a2c959575d6,78,214,Tallinn - Pärnu,3,660000,Maanteeamet,"Peatusest ORGITA RISTMIK sisenemine ainult eelmüügist ostetud piletiga.<br>Väljumine 12:00: Peatusest VIRVE sisenemine ainult eelmüügist ostetud piletiga.<br>Väljumine 12:00: Väljumine on erandkorras käigus 25. ja 26.12.2023<br>Väljumine 17:30: Peatusest VIRVE sisenemine ainult eelmüügist ostetud piletiga.<br>Väljumine 9:45: Väljumine on erandkorras käigus 25., 26.12.2023 ja 01.01.2024<br>Väljumine 17:30: Väljumine on erandkorras käigus 25., 26.12.2023 ja 01.01.2024<br>Väljumine 15:00: Väljumine on erandkorras käigus 25., 26.12.2023 ja 01.01.2024"
2ee364e6aced78790591c3ed52133c2a,71,214,(Ignase) - Uniküla rist - Roiu - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel<br>IGNASE, KAMSU, AADAMI ja ROOSI peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine sõidule eelneval päeval hiljemalt kell 20:00, telefon 5213555."
8fd0c709b2aca1357e6b0c866347f768,100047,214,Mustvee - Torma - Sadala - Laiuse - Jõgeva,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel<br>TASUTA"
dcace6c4b19f1ecd459ac6e1eac7bc9e,71,215,Tartu - Vana-Kuuste - Uniküla - Kriimani - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
cf4849294dbe7ed05a274de583562490,100047,215,Jõgeva - Laiuse - Sadala - Vaiatu - Rääbise - Jõgeva,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel.<br>TASUTA<br>Buss läbib Iravere ja Rääbise peatuse tellimisel tel. nr. 7766321 ja reisijate olemasolul.<br>Käigus kõigil tööpäevadel v.a. suvine koolivaheaeg."
d3e91a0fed2522205fdc5b94b702e435,78,216,Tallinn - Pärnu,3,660000,Maanteeamet,"Väljumine 7:30: Peatusest TALLINNA MAANTEE sisenemine ainult eelmüügist ostetud piletiga.<br>Väljumine 7:30: Väljumine ei ole käigus 25.12.2023"
0a114f9e78bcc6722ad0d529846b7bbb,100047,216,Jõgeva - Laiuse - Sadala - Leedi - Reastvere - Sadala - Laiuse - Jõgeva,3,3bb5db,Jõgeva ÜTK,"Käigus ka riigipühal, juhul kui riigipühale järgneb tööpäev.<br>TASUTA"
3b4f523798bb0b596ed7b561e0028635,78,217,Tallinn - Pärnu,3,660000,Maanteeamet,"Peatusest ORGITA RISTMIK sisenemine ainult eelmüügist ostetud piletiga.<br>Väljumine 19:00: Peatusest VIRVE sisenemine ainult eelmüügist ostetud piletiga.<br>Väljumine 8:00: Peatusest VIRVE sisenemine ainult eelmüügist ostetud piletiga.<br>Väljumine 8:15: Väljumine ei ole käigus 01.01.2024<br>Väljumine 7:00: Peatusest TALLINNA MAANTEE sisenemine ainult eelmüügist ostetud piletiga.<br>Väljumine 10:40: Väljumine ei ole käigus 01.01.2024<br>Väljumine 8:00: Väljumine ei ole käigus 01.01.2024<br>Väljumine 7:00: Väljumine ei ole käigus 01.01.2024"
71588db41f4495219c56b332cbe72464,71,217,Tartu - Lange - Ignase - Roiu - Tartu,3,3bb5db,Tartu MV,"Käigus ka riigipühadel"
2960c9ba88acfbd46501228c29948c71,100047,217,Jõgeva - Laiuse - Torma - Vaiatu - Sadala - Laiuse - Jõgeva,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel<br>TASUTA"
b0f2c95af1123e552b7b6f42a98a5502,71,218,Tartu - Arujõe - Tuigo - Roiu - Tartu,3,3bb5db,Tartu MV,
03c60fad58689f5c20db6189c6a14b56,100047,218,Jõgeva-Laiuse-Sadala-Torma-Mustvee,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel<br>TASUTA"
8f017da79307b968ba7a68e6a3cee052,71,219,Tartu - Roiu - Võnnu - Võõpste - Luunja kool - Tartu,3,3bb5db,Tartu MV,"UNIKÜLA peatuses esmaspäevast reedeni võimalik ümber istuda liinile 201 või 202"
bc72863960d5d60672261d95ec66619d,100047,219,Jõgeva - Laiuse - Sadala - Torma - Mustvee,3,3bb5db,Jõgeva ÜTK,"Liin on käigus 01.05 - 30.09<br>Liin ei ole käigus riigipühadel<br>TASUTA<br>Laiuse kalmistu (08:23) ja Torma kalmistu (08:50) on tellimise alusel. Buss läbib peatust kas reisija nõudmisel või eelneva tellimuse alusel, tellimus esitada hiljemalt eelmisel päeval kell 18:00."
43cc367c2f61fdd3a1c2e32ee056b914,56,21A,Väike-Õismäe - Kakumäe,3,de2c42,Tallinna TA,
50359efac45bf0b0c1a45a8dd78e1494,60,21A,Orava - Võru - Tilsi - Põlva - Ihamaru - Tartu,3,3bb5db,Põlva MV,"Riigipühadel käigus vastavalt nädalapäevale."
c9669e8002fce5ebec707b15bdc61cbc,56,21B,Balti jaam - Kakumäe,3,de2c42,Tallinna TA,
b0d00409f10b2848b9dd6c631d066c90,60,21B,Tartu - Liiva - Karilatsi - Võru,3,3bb5db,Põlva MV,"Riigipühadel käigus vastavalt nädalapäevale."
c7aca09c01e526ca8d0f20506c17ddba,60,21C,Võru - Varbuse - Karilatsi - Liiva - Tartu,3,3bb5db,Põlva MV,"Liiklus toimub perioodil 01. aprill kuni 30. september, kolmapäevast pühapäevani (riigipühadel käigus vastavalt nädalapäevale)."
d4de616f8dcd383260aab8f12274382b,60,22,Ööliin,3,de2c42,Tartu LV,"Liin on riigipühadel käigus pühapäevase sõiduplaani järgi"
5f11bfa9b89a63c50977fbb4c2a4b1f2,50,22,Vabaduse park - Turg - Mere - Papiniidu - Tammiste lasteaed,3,de2c42,Pärnu LV,
3a76e92de4c3accd7191b8b30cccae65,56,22,Väike-Õismäe - Estonia,3,de2c42,Tallinna TA,
dd85ebc66a19f753d039b69a9e025d8a,60,22,Türi bussijaam - Väätsa kool,3,3bb5db,Järvamaa ÜTK,"Liin ei ole käigus riigipühadel<br>TASUTA<br>Väljumine 13:40: Käigus koolipäevadel<br>Väljumine 13:58: Käigus koolipäevadel"
a1acb275de889c3aa91224e18c1a8c60,60,22,Rapla - Kaerepere,3,3bb5db,Rapla MV,
863ba0da2f91b5942b1b8757ed6a50e3,317,22,Haapsalu - Risti - Kuijõe OSALISELT NÕUDELIIN,3,3bb5db,Lääne MV,"TASUTA<br>Haapsalust kell 17.10 väljumisel on peatused Metskond, Piirsalu, Nuki, peduste, Paju, Kuijõe tee ja Kuijõe ainult ettetellimisel. Bussi ettetellimiseks helistada tel. numbril 555 64006."
b8460bd81080b5212c543f6ee312fea2,71,220,Tartu - Roiu kauplus - (Lange) - (Aardla küla),3,3bb5db,Tartu MV,"KÕIVU, KANGRU, IGEVERE, KUREMÄE, REOLA RAUDTEEJAAM, ALAJAAM, LANGE, VANGI ja AARDLA KÜLA peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 17:30, telefon 5213555"
